date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:47:12	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a0d.delayed	(from https://www.unikin.ac.cd/en/des-badges-pour-les-motocyclistes-du-site-de-luniversite-de-kinshasa)
20:47:12	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a0e.delayed	(from https://www.unikin.ac.cd/en/des-badges-pour-les-motocyclistes-du-site-de-luniversite-de-kinshasa)
20:47:12	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a0f.delayed	(from https://www.unikin.ac.cd/en/formation-continue-du-personnel-administratif-de-luniversite-de-kinshasa)
20:47:12	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a10.delayed	(from https://www.unikin.ac.cd/en/formation-continue-du-personnel-administratif-de-luniversite-de-kinshasa)
20:47:12	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a11.delayed	(from https://www.unikin.ac.cd/en/les-membres-du-comite-de-gestion-ont-effectue-la-semaine-derniere-la-ronde-des-12-facultes-de-luniversite-de-kinshasa)
20:47:12	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a12.delayed	(from https://www.unikin.ac.cd/en/les-membres-du-comite-de-gestion-ont-effectue-la-semaine-derniere-la-ronde-des-12-facultes-de-luniversite-de-kinshasa)
20:47:12	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a13.delayed	(from https://www.unikin.ac.cd/en/pose-de-la-premiere-pierre-du-batiment-devant-abriter-lusine-deau-potable-de-luniversite-de-kinshasa)
20:47:12	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a14.delayed	(from https://www.unikin.ac.cd/en/pose-de-la-premiere-pierre-du-batiment-devant-abriter-lusine-deau-potable-de-luniversite-de-kinshasa)
20:47:13	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a15.delayed	(from https://www.unikin.ac.cd/en/a-lecoute-des-femmes-policieres-de-la-garde-universitaire-unikin)
20:47:13	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a16.delayed	(from https://www.unikin.ac.cd/en/a-lecoute-des-femmes-policieres-de-la-garde-universitaire-unikin)
20:47:13	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a17.delayed	(from https://www.unikin.ac.cd/en/conference-debat-sur-le-leadership-feminin-dans-les-medias)
20:47:13	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a18.delayed	(from https://www.unikin.ac.cd/en/conference-debat-sur-le-leadership-feminin-dans-les-medias)
20:47:13	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a19.delayed	(from https://www.unikin.ac.cd/en/commemoration-de-la-journee-internationale-des-droits-de-la-femme-a-luniversite-de-kinshasa)
20:47:13	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a1a.delayed	(from https://www.unikin.ac.cd/en/commemoration-de-la-journee-internationale-des-droits-de-la-femme-a-luniversite-de-kinshasa)
20:47:13	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a1b.delayed	(from https://www.unikin.ac.cd/en/nouvel-an-2022-une-premiere-a-luniversite-de-kinshasa)
20:47:13	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a1c.delayed	(from https://www.unikin.ac.cd/en/nouvel-an-2022-une-premiere-a-luniversite-de-kinshasa)
20:47:13	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a1e.delayed	(from https://www.unikin.ac.cd/en/articles?page=2)
20:47:13	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a1f.delayed	(from https://www.unikin.ac.cd/en/articles?page=2)
20:47:13	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a24.delayed	(from https://www.unikin.ac.cd/en/brain-abnormalities-associated-with-myelomeningocele-at-kinshasa-university-teaching-hospital-in-the-democratic-republic-of-the-congo)
20:47:13	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a25.delayed	(from https://www.unikin.ac.cd/en/brain-abnormalities-associated-with-myelomeningocele-at-kinshasa-university-teaching-hospital-in-the-democratic-republic-of-the-congo)
20:47:13	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a26.delayed	(from https://www.unikin.ac.cd/en/comparison-between-surgical-and-conservative-management-of-tuberculous-spondylodiscitis-at-university-teaching-hospitals-of-kinshasa-and-kisangani-in-the-democratic-republic-of-the-congo)
20:47:13	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a27.delayed	(from https://www.unikin.ac.cd/en/comparison-between-surgical-and-conservative-management-of-tuberculous-spondylodiscitis-at-university-teaching-hospitals-of-kinshasa-and-kisangani-in-the-democratic-republic-of-the-congo)
20:47:13	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a28.delayed	(from https://www.unikin.ac.cd/en/le-recteur-jean-marie-kayembe-ntumba-recompense-pour-sa-vision-de-la-masculinite-positive-a-luniversite-de-kinshasa)
20:47:13	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a29.delayed	(from https://www.unikin.ac.cd/en/le-recteur-jean-marie-kayembe-ntumba-recompense-pour-sa-vision-de-la-masculinite-positive-a-luniversite-de-kinshasa)
20:47:14	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a2a.delayed	(from https://www.unikin.ac.cd/en/perception-de-lefficacite-du-systeme-lmd-par-les-enseignants-de-luniversite-de-kinshasa)
20:47:14	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a2b.delayed	(from https://www.unikin.ac.cd/en/perception-de-lefficacite-du-systeme-lmd-par-les-enseignants-de-luniversite-de-kinshasa)
20:47:14	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a2c.delayed	(from https://www.unikin.ac.cd/en/factors-associated-with-non-response-to-cardiac-resynchronization-therapy-insights-from-a-real-world-single-center-study)
20:47:14	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a2d.delayed	(from https://www.unikin.ac.cd/en/factors-associated-with-non-response-to-cardiac-resynchronization-therapy-insights-from-a-real-world-single-center-study)
20:47:14	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a2e.delayed	(from https://www.unikin.ac.cd/en/evaluation-of-contact-tracing-performance-during-an-ebola-virus-disease-outbreak-in-a-complex-security-environment-the-case-of-north-kivu-province-democratic-republic-of-the-congo-2018-2020)
20:47:14	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a2f.delayed	(from https://www.unikin.ac.cd/en/evaluation-of-contact-tracing-performance-during-an-ebola-virus-disease-outbreak-in-a-complex-security-environment-the-case-of-north-kivu-province-democratic-republic-of-the-congo-2018-2020)
20:47:14	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a30.delayed	(from https://www.unikin.ac.cd/en/hydroxychloroquine-azithromycin-doubase-c-and-qtc-prolongation-in-congolese-patients-with-covid-19-myth-or-reality)
20:47:14	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a31.delayed	(from https://www.unikin.ac.cd/en/hydroxychloroquine-azithromycin-doubase-c-and-qtc-prolongation-in-congolese-patients-with-covid-19-myth-or-reality)
20:47:14	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a32.delayed	(from https://www.unikin.ac.cd/en/ethnobotany-of-food-plants-used-in-the-kimvula-territory-kongo-central-province-in-congo-dr-ethnobotany-of-foods-plants-in-congo-dr)
20:47:14	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a33.delayed	(from https://www.unikin.ac.cd/en/ethnobotany-of-food-plants-used-in-the-kimvula-territory-kongo-central-province-in-congo-dr-ethnobotany-of-foods-plants-in-congo-dr)
20:47:14	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a34.delayed	(from https://www.unikin.ac.cd/en/an-ancillary-care-policy-in-a-vaccine-trial-conducted-in-a-resource-constrained-setting-evaluation-and-policy-recommendations)
20:47:14	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a35.delayed	(from https://www.unikin.ac.cd/en/an-ancillary-care-policy-in-a-vaccine-trial-conducted-in-a-resource-constrained-setting-evaluation-and-policy-recommendations)
20:47:15	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a36.delayed	(from https://www.unikin.ac.cd/en/baseline-assessment-of-road-traffic-characteristics-and-its-possible-impact-on-human-health-and-the-environment-in-kinshasa-democratic-republic-of-congo)
20:47:15	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a37.delayed	(from https://www.unikin.ac.cd/en/baseline-assessment-of-road-traffic-characteristics-and-its-possible-impact-on-human-health-and-the-environment-in-kinshasa-democratic-republic-of-congo)
20:47:15	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a38.delayed	(from https://www.unikin.ac.cd/en/species-composition-and-distribution-of-the-anopheles-gambiae-complex-circulating-in-kinshasa)
20:47:15	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a39.delayed	(from https://www.unikin.ac.cd/en/species-composition-and-distribution-of-the-anopheles-gambiae-complex-circulating-in-kinshasa)
20:47:15	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a3a.delayed	(from https://www.unikin.ac.cd/en/assessing-how-large-language-models-can-be-integrated-with-or-used-for-blockchain-technology-overview-and-illustrative-case-study)
20:47:15	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a3b.delayed	(from https://www.unikin.ac.cd/en/assessing-how-large-language-models-can-be-integrated-with-or-used-for-blockchain-technology-overview-and-illustrative-case-study)
20:47:15	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a3c.delayed	(from https://www.unikin.ac.cd/en/the-correlates-of-atrial-fibrillation-in-a-random-sample-of-congolese-inhabitants-of-the-city-of-kinshasa-the-democratic-republic-of-the-congo)
20:47:15	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a3d.delayed	(from https://www.unikin.ac.cd/en/the-correlates-of-atrial-fibrillation-in-a-random-sample-of-congolese-inhabitants-of-the-city-of-kinshasa-the-democratic-republic-of-the-congo)
20:47:15	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a3e.delayed	(from https://www.unikin.ac.cd/en/intelligence-emotionnelle-et-creativite-des-eleves-des-ecoles-secondaires-de-kinshasa)
20:47:15	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a3f.delayed	(from https://www.unikin.ac.cd/en/intelligence-emotionnelle-et-creativite-des-eleves-des-ecoles-secondaires-de-kinshasa)
20:47:15	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a40.delayed	(from https://www.unikin.ac.cd/en/longitudinal-assessment-of-an-ebola-vaccine-trial-understanding-among-healthcare-providers-in-the-democratic-republic-of-the-congo)
20:47:15	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a41.delayed	(from https://www.unikin.ac.cd/en/longitudinal-assessment-of-an-ebola-vaccine-trial-understanding-among-healthcare-providers-in-the-democratic-republic-of-the-congo)
20:47:16	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a42.delayed	(from https://www.unikin.ac.cd/en/evolution-of-the-quality-of-the-partogram-in-96-health-care-facilities-of-3-provincial-health-divisions-in-the-democratic-republic-of-the-congo)
20:47:16	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a43.delayed	(from https://www.unikin.ac.cd/en/evolution-of-the-quality-of-the-partogram-in-96-health-care-facilities-of-3-provincial-health-divisions-in-the-democratic-republic-of-the-congo)
20:47:16	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a44.delayed	(from https://www.unikin.ac.cd/en/improving-testing-capacity-for-covid-19-experiences-and-lessons-from-senegal-uganda-nigeria-and-the-democratic-republic-of-congo)
20:47:16	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a45.delayed	(from https://www.unikin.ac.cd/en/improving-testing-capacity-for-covid-19-experiences-and-lessons-from-senegal-uganda-nigeria-and-the-democratic-republic-of-congo)
20:47:16	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a46.delayed	(from https://www.unikin.ac.cd/en/projected-changes-in-rainfall-amount-and-distribution-in-the-democratic-republic-of-congo-evidence-from-an-ensemble-of-high-resolution-climate-simulations)
20:47:16	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a47.delayed	(from https://www.unikin.ac.cd/en/projected-changes-in-rainfall-amount-and-distribution-in-the-democratic-republic-of-congo-evidence-from-an-ensemble-of-high-resolution-climate-simulations)
20:47:16	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a49.delayed	(from https://www.unikin.ac.cd/en/correlation-of-antifungal-susceptibility-and-sequence-types-within-cryptococcus-neoformans-vni-from-hiv-patients-and-erg11-gene-polymorphism)
20:47:16	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a4a.delayed	(from https://www.unikin.ac.cd/en/correlation-of-antifungal-susceptibility-and-sequence-types-within-cryptococcus-neoformans-vni-from-hiv-patients-and-erg11-gene-polymorphism)
20:47:16	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a4b.delayed	(from https://www.unikin.ac.cd/en/quantification-and-allocation-of-uncertainties-of-climate-change-impacts-on-hydropower-potential-under-1-5-%e2%97%a6c-and-2-0-%e2%97%a6c-global-warming-levels-in-the-headwaters-of-the-benue-river-basi)
20:47:16	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a4c.delayed	(from https://www.unikin.ac.cd/en/quantification-and-allocation-of-uncertainties-of-climate-change-impacts-on-hydropower-potential-under-1-5-%e2%97%a6c-and-2-0-%e2%97%a6c-global-warming-levels-in-the-headwaters-of-the-benue-river-basi)
20:47:16	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a4d.delayed	(from https://www.unikin.ac.cd/en/un-repertoire-historique-des-fonds-documentaires-de-l-universite-lovanium-et-de-l-universite-de-kinshasa-devoile)
20:47:16	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a4e.delayed	(from https://www.unikin.ac.cd/en/un-repertoire-historique-des-fonds-documentaires-de-l-universite-lovanium-et-de-l-universite-de-kinshasa-devoile)
20:47:17	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a50.delayed	(from https://www.unikin.ac.cd/en/nos-theses?page=2)
20:47:17	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a51.delayed	(from https://www.unikin.ac.cd/en/nos-theses?page=2)
20:47:17	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a66.delayed	(from https://www.unikin.ac.cd/en/micronutrients-deficiencies-and-heavy-metals-exposure-in-children-under-five-years-in-popokabaka-the-democratic-republic-of-congo)
20:47:17	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a67.delayed	(from https://www.unikin.ac.cd/en/micronutrients-deficiencies-and-heavy-metals-exposure-in-children-under-five-years-in-popokabaka-the-democratic-republic-of-congo)
20:47:17	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a68.delayed	(from https://www.unikin.ac.cd/en/modalites-trajectoires-preferentielles-et-facteurs-explicatifs-des-dynamiques-de-diffusion-spatio-temporelle-des-epidemies-de-cholera-en-republique-democratique-du-congo)
20:47:17	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a69.delayed	(from https://www.unikin.ac.cd/en/modalites-trajectoires-preferentielles-et-facteurs-explicatifs-des-dynamiques-de-diffusion-spatio-temporelle-des-epidemies-de-cholera-en-republique-democratique-du-congo)
20:47:17	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a6a.delayed	(from https://www.unikin.ac.cd/en/a-semantico-pragmatic-analysis-of-utterances-in-the-lecturer-student-communication-a-case-study)
20:47:17	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a6b.delayed	(from https://www.unikin.ac.cd/en/a-semantico-pragmatic-analysis-of-utterances-in-the-lecturer-student-communication-a-case-study)
20:47:17	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a6c.delayed	(from https://www.unikin.ac.cd/en/a-sociocultural-and-sociolinguistic-investigation-of-old-and-new-place-names-along-the-national-highw-a-y-from-mat-adj-to-kasangulu-in-kongo-central-province-drc)
20:47:17	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a6d.delayed	(from https://www.unikin.ac.cd/en/a-sociocultural-and-sociolinguistic-investigation-of-old-and-new-place-names-along-the-national-highw-a-y-from-mat-adj-to-kasangulu-in-kongo-central-province-drc)
20:47:18	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a6e.delayed	(from https://www.unikin.ac.cd/en/syndrome-dapnees-du-sommeil-mythe-ou-realite-a-kinshasa-plaidoyer-pour-une-gestion-rationnelle-de-cette-pathologie-en-milieu-peu-nanti)
20:47:18	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a6f.delayed	(from https://www.unikin.ac.cd/en/syndrome-dapnees-du-sommeil-mythe-ou-realite-a-kinshasa-plaidoyer-pour-une-gestion-rationnelle-de-cette-pathologie-en-milieu-peu-nanti)
20:47:18	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a70.delayed	(from https://www.unikin.ac.cd/en/gestion-budgetaire-croissance-economique-et-lutte-contre-la-pauvrete-en-rdc-de-1980-a-2020-connexion-des-outils-et-convergence-des-politiques)
20:47:18	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a71.delayed	(from https://www.unikin.ac.cd/en/gestion-budgetaire-croissance-economique-et-lutte-contre-la-pauvrete-en-rdc-de-1980-a-2020-connexion-des-outils-et-convergence-des-politiques)
20:47:18	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a72.delayed	(from https://www.unikin.ac.cd/en/systeme-de-passation-des-marches-publics-en-republique-democratique-du-congo-critiques-et-propositions-damelioration)
20:47:18	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a73.delayed	(from https://www.unikin.ac.cd/en/systeme-de-passation-des-marches-publics-en-republique-democratique-du-congo-critiques-et-propositions-damelioration)
20:47:18	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a74.delayed	(from https://www.unikin.ac.cd/en/contribution-des-fermes-agroforestieres-locales-a-la-gestion-durable-de-la-reserve-de-biosphere-de-luki-en-republique-democratique-du-congo)
20:47:18	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a75.delayed	(from https://www.unikin.ac.cd/en/contribution-des-fermes-agroforestieres-locales-a-la-gestion-durable-de-la-reserve-de-biosphere-de-luki-en-republique-democratique-du-congo)
20:47:18	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a76.delayed	(from https://www.unikin.ac.cd/en/la-modernisation-des-procedures-fiscales-a-lepreuve-de-la-revolution-numerique-en-rdc)
20:47:18	0/-1	---M--	301	error ('')			https://www.unikin.ac.cd/alumni	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/alumni.a77.delayed	(from https://www.unikin.ac.cd/en/la-modernisation-des-procedures-fiscales-a-lepreuve-de-la-revolution-numerique-en-rdc)
20:47:18	0/-1	---M--	302	error ('')			https://www.unikin.ac.cd/en/alumni-de-lunikin	C:/Mes%20Sites%20Web/ISC-KINDU/www.unikin.ac.cd/en/alumni-de-lunikin.a78.delayed	(from https://www.unikin.ac.cd/en/interet-de-la-circonference-du-cou-dans-le-diagnostic-de-linsulinoresistance-et-du-risque-cardiometabolique-chez-ladul-te-bantu-congolais)
